hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,TTL Rooms,Sold1,Room Sold,Occupancy, ADR , ADR Modifier , Revenue ,Relocation,Room OB, Revnue OB ,Relocation Rev,market_segment,distribution_channel,to_name,company,customer_type,lead_time,reservation_status_date,Reservation Status,Projected PickUp 
5,Mwezi  property,28/06/21,2021,Jun,Shoulder Season,DE,16,9,10,0.63,176,236,2358,,0,    ,    ,Contracted T.O,TA/TO,OTA,Eco&Cultuer,Transient,6,22/06/21,Confirmed,9
5,Mwezi  property,29/06/21,2021,Jun,Shoulder Season,UK,16,9,10,0.63,76,102,1017,,0,    ,    ,Contracted T.O,TA/TO,OTA,Eco&Cultuer,Transient,137,12/02/21,Confirmed,9
5,Mwezi  property,30/06/21,2021,Jun,Shoulder Season,FR,16,10,11,0.69,72,97,1065,,0,    ,    ,Contracted T.O,Direct,OTA,Escape TrAVEL,Transient,94,28/03/21,Confirmed,10
5,Mwezi  property,01/06/22,2022,Jun,Shoulder Season,FR,16,10,11,0.69,144,193,2118,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,65,28/03/22,Confirmed,10
5,Mwezi  property,02/06/22,2022,Jun,Shoulder Season,DE,16,11,12,0.75,75,101,1206,,0,    ,    ,Website,Corporate,OTA,Website,Transient,44,19/04/22,Confirmed,11
5,Mwezi  property,03/06/22,2022,Jun,Shoulder Season,UK,16,11,12,0.75,88,118,1418,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,54,10/04/22,Confirmed,11
5,Mwezi  property,04/06/22,2022,Jun,Shoulder Season,FR,16,11,12,0.75,90,120,1443,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,75,21/03/22,Confirmed,11
5,Mwezi  property,05/06/22,2022,Jun,Shoulder Season,DE,16,11,12,0.75,130,174,2090,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,188,29/11/21,Confirmed,11
5,Mwezi  property,06/06/22,2022,Jun,Shoulder Season,UK,16,10,11,0.69,100,134,1474,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,70,28/03/22,Confirmed,10
5,Mwezi  property,07/06/22,2022,Jun,Shoulder Season,FR,16,10,11,0.69,83,111,1220,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,18,20/05/22,Confirmed,10
5,Mwezi  property,08/06/22,2022,Jun,Shoulder Season,DE,16,10,11,0.69,72,96,1057,,0,    ,    ,OTA,TA/TO,Direct,OTA,Transient,1,07/06/22,Confirmed,10
5,Mwezi  property,09/06/22,2022,Jun,Shoulder Season,UK,16,11,12,0.75,85,114,1367,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,13,27/05/22,Confirmed,11
5,Mwezi  property,10/06/22,2022,Jun,Shoulder Season,DE,16,11,12,0.75,72,96,1158,,0,    ,    ,OTA,TA/TO,Direct,OTA,Transient,290,24/08/21,Confirmed,11
5,Mwezi  property,11/06/22,2022,Jun,Shoulder Season,UK,16,11,12,0.75,75,100,1203,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,44,28/04/22,Confirmed,11
5,Mwezi  property,12/06/22,2022,Jun,Shoulder Season,FR,16,11,12,0.75,64,85,1021,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,169,25/12/21,Confirmed,11
5,Mwezi  property,13/06/22,2022,Jun,Shoulder Season,DE,16,11,12,0.75,80,107,1286,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,73,01/04/22,Confirmed,11
5,Mwezi  property,14/06/22,2022,Jun,Shoulder Season,UK,16,11,12,0.75,89,119,1431,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,86,20/03/22,Confirmed,11
5,Mwezi  property,15/06/22,2022,Jun,Shoulder Season,FR,16,10,11,0.69,90,121,1327,,0,    ,    ,Website,TA/TO,OTA,Website,Contract,110,25/02/22,Confirmed,10
5,Mwezi  property,16/06/22,2022,Jun,Shoulder Season,DE,16,10,11,0.69,93,125,1371,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,1,15/06/22,Confirmed,10
5,Mwezi  property,17/06/22,2022,Jun,Shoulder Season,UK,16,10,11,0.69,92,123,1356,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,315,06/08/21,Confirmed,10
5,Mwezi  property,18/06/22,2022,Jun,Shoulder Season,FR,16,11,12,0.75,158,212,2541,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,0,18/06/22,Confirmed,11
5,Mwezi  property,19/06/22,2022,Jun,Shoulder Season,DE,16,10,11,0.69,91,121,1336,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,338,16/07/21,Confirmed,10
5,Mwezi  property,20/06/22,2022,Jun,Shoulder Season,FR,16,11,12,0.75,87,117,1399,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,273,20/09/21,Confirmed,11
5,Mwezi  property,21/06/22,2022,Jun,Shoulder Season,DE,16,10,11,0.69,78,105,1154,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,103,10/03/22,Confirmed,10
5,Mwezi  property,22/06/22,2022,Jun,Shoulder Season,UK,16,10,11,0.69,163,218,2398,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,21,01/06/22,Confirmed,10
5,Mwezi  property,23/06/22,2022,Jun,Shoulder Season,FR,16,10,11,0.69,81,108,1190,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,249,17/10/21,Confirmed,10
5,Mwezi  property,24/06/22,2022,Jun,Shoulder Season,DE,16,11,12,0.75,117,156,1874,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,31,24/05/22,Confirmed,11
5,Mwezi  property,25/06/22,2022,Jun,Shoulder Season,FR,16,11,12,0.75,80,107,1286,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,99,18/03/22,Confirmed,11
5,Mwezi  property,26/06/22,2022,Jun,Shoulder Season,DE,16,10,11,0.69,181,243,2668,,0,    ,    ,Website,Direct,OTA,Website,Transient,1,25/06/22,Confirmed,10
5,Mwezi  property,27/06/22,2022,Jun,Shoulder Season,UK,16,11,12,0.75,104,139,1672,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,55,03/05/22,Confirmed,11
5,Mwezi  property,28/06/22,2022,Jun,Shoulder Season,FR,16,11,12,0.75,129,173,2074,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,10,18/06/22,Confirmed,11
5,Mwezi  property,29/06/22,2022,Jun,Shoulder Season,DE,16,11,12,0.75,86,115,1375,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,44,16/05/22,Confirmed,11
5,Mwezi  property,30/06/22,2022,Jun,Shoulder Season,UK,16,11,12,0.75,169,226,2718,,0,    ,    ,OTA,TA/TO,Direct,OTA,Transient,1,29/06/22,Confirmed,11
3,Michamvi  property,01/06/14,2014,Jun,Shoulder Season,UK,19,4,5,0.26,72,115,576,,0,    ,    ,OTA,Direct,OTA,OTA,Transient,2,30/05/14,Confirmed,4
3,Michamvi  property,02/06/14,2014,Jun,Shoulder Season,FR,19,2,3,0.16,87,139,418,,0,    ,    ,Website,TA/TO,OTA,Website,Contract,9,24/05/14,Confirmed,2
3,Michamvi  property,03/06/14,2014,Jun,Shoulder Season,DE,19,7,8,0.42,57,91,730,,0,    ,    ,OTA,TA/TO,Direct,OTA,Transient,176,09/12/13,Confirmed,7
3,Michamvi  property,04/06/14,2014,Jun,Shoulder Season,UK,19,5,6,0.32,58,93,557,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,107,17/02/14,Confirmed,5
3,Michamvi  property,05/06/14,2014,Jun,Shoulder Season,FR,19,6,7,0.37,59,94,661,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,46,20/04/14,Confirmed,6
3,Michamvi  property,06/06/14,2014,Jun,Shoulder Season,UK,19,5,6,0.32,60,96,576,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,113,13/02/14,Confirmed,5
3,Michamvi  property,07/06/14,2014,Jun,Shoulder Season,FR,19,5,6,0.32,61,98,586,,0,    ,    ,Website,Direct,OTA,Website,Transient,211,08/11/13,Confirmed,5
3,Michamvi  property,08/06/14,2014,Jun,Shoulder Season,DE,19,6,7,0.37,62,99,694,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,18,21/05/14,Confirmed,6
3,Michamvi  property,09/06/14,2014,Jun,Shoulder Season,UK,19,3,4,0.21,79,127,507,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,94,07/03/14,Confirmed,3
3,Michamvi  property,10/06/14,2014,Jun,Shoulder Season,DE,19,2,3,0.16,78,125,374,,0,    ,    ,Contracted T.O,TA/TO,OTA,Eco&Cultuer,Transient,102,28/02/14,Confirmed,2
3,Michamvi  property,11/06/14,2014,Jun,Shoulder Season,FR,19,3,4,0.21,80,128,512,,0,    ,    ,Contracted T.O,TA/TO,OTA,Eco&Cultuer,Transient,260,24/09/13,Confirmed,3
3,Michamvi  property,12/06/14,2014,Jun,Shoulder Season,UK,19,3,4,0.21,69,111,444,,0,    ,    ,Contracted T.O,TA/TO,OTA,Eco&Cultuer,Transient,283,02/09/13,Confirmed,3
3,Michamvi  property,13/06/14,2014,Jun,Shoulder Season,FR,19,4,5,0.26,128,204,1022,,0,    ,    ,Contracted T.O,TA/TO,OTA,Eco&Cultuer,Transient,119,14/02/14,Confirmed,4
3,Michamvi  property,14/06/14,2014,Jun,Shoulder Season,DE,19,4,5,0.26,78,125,624,,0,    ,    ,Contracted T.O,TA/TO,OTA,Eco&Cultuer,Transient,75,31/03/14,Confirmed,4
3,Michamvi  property,15/06/14,2014,Jun,Shoulder Season,UK,19,4,5,0.26,130,208,1040,,0,    ,    ,Contracted T.O,TA/TO,OTA,Faune and Flore,Transient,9,06/06/14,Confirmed,4
3,Michamvi  property,16/06/14,2014,Jun,Shoulder Season,DE,19,1,2,0.11,109,174,349,,0,    ,    ,Contracted T.O,Direct,OTA,Faune and Flore,Transient,102,06/03/14,Confirmed,1
3,Michamvi  property,17/06/14,2014,Jun,Shoulder Season,UK,19,7,8,0.42,57,91,730,,0,    ,    ,Contracted T.O,TA/TO,OTA,Faune and Flore,Transient,249,11/10/13,Confirmed,7
3,Michamvi  property,18/06/14,2014,Jun,Shoulder Season,FR,19,5,6,0.32,58,93,557,,0,    ,    ,Contracted T.O,Direct,OTA,Faune and Flore,Transient,4,14/06/14,Confirmed,5
3,Michamvi  property,19/06/14,2014,Jun,Shoulder Season,DE,19,6,7,0.37,59,94,661,,0,    ,    ,Contracted T.O,TA/TO,OTA,Faune and Flore,Transient,55,25/04/14,Confirmed,6
3,Michamvi  property,20/06/14,2014,Jun,Shoulder Season,UK,19,5,6,0.32,60,96,576,,0,    ,    ,Contracted T.O,TA/TO,OTA,Faune and Flore,Transient,3,17/06/14,Confirmed,5
3,Michamvi  property,21/06/14,2014,Jun,Shoulder Season,FR,19,5,6,0.32,61,98,586,,0,    ,    ,Contracted T.O,TA/TO,OTA,Faune and Flore,Transient,81,01/04/14,Confirmed,5
3,Michamvi  property,22/06/14,2014,Jun,Shoulder Season,DE,19,6,7,0.37,62,99,694,,0,    ,    ,Contracted T.O,TA/TO,OTA,Faune and Flore,Transient,17,05/06/14,Confirmed,6
3,Michamvi  property,23/06/14,2014,Jun,Shoulder Season,UK,19,4,5,0.26,79,127,634,,0,    ,    ,Contracted T.O,TA/TO,OTA,Faune and Flore,Transient,31,23/05/14,Confirmed,4
3,Michamvi  property,24/06/14,2014,Jun,Shoulder Season,FR,19,3,4,0.21,65,104,416,,0,    ,    ,Contracted T.O,TA/TO,OTA,Faune and Flore,Transient,1,23/06/14,Confirmed,3
3,Michamvi  property,25/06/14,2014,Jun,Shoulder Season,DE,19,1,2,0.11,104,166,331,,0,    ,    ,Contracted T.O,TA/TO,OTA,Faune and Flore,Transient,92,25/03/14,Confirmed,1
3,Michamvi  property,26/06/14,2014,Jun,Shoulder Season,UK,19,1,2,0.11,128,205,411,,0,    ,    ,Contracted T.O,Direct,OTA,Faune and Flore,Transient,145,01/02/14,Confirmed,1
3,Michamvi  property,27/06/14,2014,Jun,Shoulder Season,FR,19,9,10,0.53,66,106,1056,,0,    ,    ,Contracted T.O,TA/TO,OTA,Escape TrAVEL,Transient,156,22/01/14,Confirmed,9
3,Michamvi  property,28/06/14,2014,Jun,Shoulder Season,DE,19,2,3,0.16,122,194,583,,0,    ,    ,Contracted T.O,TA/TO,OTA,Escape TrAVEL,Transient,131,17/02/14,Confirmed,2
3,Michamvi  property,29/06/14,2014,Jun,Shoulder Season,FR,19,3,4,0.21,72,116,462,,0,    ,    ,Contracted T.O,TA/TO,OTA,A+M Travel,Transient,61,29/04/14,Confirmed,3
3,Michamvi  property,30/06/14,2014,Jun,Shoulder Season,DE,19,2,3,0.16,130,208,624,,0,    ,    ,Contracted T.O,TA/TO,OTA,A+M Travel,Transient,156,25/01/14,Confirmed,2
3,Michamvi  property,01/06/15,2015,Jun,Shoulder Season,UK,19,6,7,0.37,77,122,857,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,204,09/11/14,Confirmed,6
3,Michamvi  property,02/06/15,2015,Jun,Shoulder Season,FR,19,7,8,0.42,121,194,1554,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,106,16/02/15,Confirmed,7
3,Michamvi  property,03/06/15,2015,Jun,Shoulder Season,DE,19,6,7,0.37,99,158,1109,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,5,29/05/15,Confirmed,6
3,Michamvi  property,04/06/15,2015,Jun,Shoulder Season,UK,19,5,6,0.32,196,314,1882,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,2,02/06/15,Confirmed,5
3,Michamvi  property,05/06/15,2015,Jun,Shoulder Season,FR,19,6,7,0.37,105,168,1176,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,37,29/04/15,Confirmed,6
3,Michamvi  property,06/06/15,2015,Jun,Shoulder Season,DE,19,6,7,0.37,130,208,1456,,0,    ,    ,Website,Direct,OTA,Website,TransientParty,188,30/11/14,Confirmed,6
3,Michamvi  property,07/06/15,2015,Jun,Shoulder Season,UK,19,6,7,0.37,108,173,1213,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,141,17/01/15,Confirmed,6
3,Michamvi  property,08/06/15,2015,Jun,Shoulder Season,FR,19,4,5,0.26,140,225,1123,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,77,23/03/15,Confirmed,4
3,Michamvi  property,09/06/15,2015,Jun,Shoulder Season,UK,19,5,6,0.32,105,169,1012,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,77,24/03/15,Confirmed,5
3,Michamvi  property,10/06/15,2015,Jun,Shoulder Season,FR,19,6,7,0.37,133,213,1490,,0,    ,    ,Website,Corporate,OTA,Website,Transient,0,10/06/15,Confirmed,6
3,Michamvi  property,11/06/15,2015,Jun,Shoulder Season,DE,19,5,6,0.32,81,129,775,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,154,08/01/15,Confirmed,5
3,Michamvi  property,12/06/15,2015,Jun,Shoulder Season,UK,19,5,6,0.32,104,166,994,,0,    ,    ,Contracted T.O,TA/TO,OTA,Coco Beach,Transient,169,25/12/14,Confirmed,5
3,Michamvi  property,13/06/15,2015,Jun,Shoulder Season,FR,19,6,7,0.37,80,128,896,,0,    ,    ,Contracted T.O,TA/TO,OTA,Coco Beach,Transient,186,09/12/14,Confirmed,6
3,Michamvi  property,14/06/15,2015,Jun,Shoulder Season,DE,19,7,8,0.42,108,173,1382,,0,    ,    ,Website,Corporate,OTA,Website,Contract,118,16/02/15,Confirmed,7
3,Michamvi  property,15/06/15,2015,Jun,Shoulder Season,UK,19,6,7,0.37,89,142,997,,0,    ,    ,OTA,TA/TO,Direct,OTA,Transient,0,15/06/15,Confirmed,6
3,Michamvi  property,16/06/15,2015,Jun,Shoulder Season,FR,19,5,6,0.32,86,137,821,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,134,02/02/15,Confirmed,5
3,Michamvi  property,17/06/15,2015,Jun,Shoulder Season,DE,19,6,7,0.37,82,131,914,,0,    ,    ,OTA,TA/TO,Direct,OTA,Transient,90,19/03/15,Confirmed,6
3,Michamvi  property,18/06/15,2015,Jun,Shoulder Season,UK,19,6,7,0.37,85,136,952,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,12,06/06/15,Confirmed,6
3,Michamvi  property,19/06/15,2015,Jun,Shoulder Season,DE,19,6,7,0.37,75,120,840,,0,    ,    ,OTA,TA/TO,Direct,OTA,Transient,418,27/04/14,Confirmed,6
3,Michamvi  property,20/06/15,2015,Jun,Shoulder Season,UK,19,4,5,0.26,89,143,714,,0,    ,    ,Website,TA/TO,OTA,Website,TransientParty,62,19/04/15,Confirmed,4
3,Michamvi  property,21/06/15,2015,Jun,Shoulder Season,FR,19,5,6,0.32,89,143,857,,0,    ,    ,Website,TA/TO,OTA,Website,TransientParty,12,09/06/15,Confirmed,5
3,Michamvi  property,22/06/15,2015,Jun,Shoulder Season,DE,19,6,7,0.37,72,114,801,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,31,22/05/15,Confirmed,6
3,Michamvi  property,23/06/15,2015,Jun,Shoulder Season,UK,19,6,7,0.37,133,213,1490,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,5,18/06/15,Confirmed,6
3,Michamvi  property,24/06/15,2015,Jun,Shoulder Season,FR,19,7,8,0.42,89,142,1139,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,305,23/08/14,Confirmed,7
3,Michamvi  property,25/06/15,2015,Jun,Shoulder Season,DE,19,6,7,0.37,127,203,1422,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,10,15/06/15,Confirmed,6
3,Michamvi  property,26/06/15,2015,Jun,Shoulder Season,UK,19,5,6,0.32,134,214,1286,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,2,24/06/15,Confirmed,5
3,Michamvi  property,27/06/15,2015,Jun,Shoulder Season,DE,19,6,7,0.37,140,223,1562,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,107,12/03/15,Confirmed,6
3,Michamvi  property,28/06/15,2015,Jun,Shoulder Season,UK,19,6,7,0.37,109,174,1221,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,74,15/04/15,Confirmed,6
3,Michamvi  property,29/06/15,2015,Jun,Shoulder Season,FR,19,6,7,0.37,156,250,1747,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,8,21/06/15,Confirmed,6
3,Michamvi  property,30/06/15,2015,Jun,Shoulder Season,NL,19,4,5,0.26,116,186,929,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,30,31/05/15,Confirmed,4
3,Michamvi  property,01/06/16,2016,Jun,Shoulder Season,NL,19,5,6,0.32,71,113,677,,0,    ,    ,Website,Corporate,TA/TO,Website,Leopard Travel,159,25/12/15,Confirmed,5
3,Michamvi  property,02/06/16,2016,Jun,Shoulder Season,NL,19,6,7,0.37,100,160,1120,,0,    ,    ,Website,TA/TO,TA/TO,Website,Leopard Travel,0,02/06/16,Confirmed,6
3,Michamvi  property,03/06/16,2016,Jun,Shoulder Season,NL,19,4,5,0.26,134,214,1070,,0,    ,    ,Website,TA/TO,TA/TO,Website,Leopard Travel,38,26/04/16,Confirmed,4
3,Michamvi  property,04/06/16,2016,Jun,Shoulder Season,NL,19,7,8,0.42,64,102,819,,0,    ,    ,Website,Direct,TA/TO,Website,Leopard Travel,2,02/06/16,Confirmed,7
3,Michamvi  property,05/06/16,2016,Jun,Shoulder Season,NL,19,6,7,0.37,86,137,958,,0,    ,    ,Website,TA/TO,TA/TO,Website,Leopard Travel,67,30/03/16,Confirmed,6
3,Michamvi  property,06/06/16,2016,Jun,Shoulder Season,NL,19,4,5,0.26,151,242,1208,,0,    ,    ,Website,TA/TO,TA/TO,Website,Leopard Travel,34,03/05/16,Confirmed,4
3,Michamvi  property,07/06/16,2016,Jun,Shoulder Season,NL,19,5,6,0.32,85,136,816,,0,    ,    ,Website,TA/TO,TA/TO,Website,Leopard Travel,168,22/12/15,Confirmed,5
3,Michamvi  property,08/06/16,2016,Jun,Shoulder Season,NL,19,6,7,0.37,110,176,1232,,0,    ,    ,Website,TA/TO,TA/TO,Website,Leopard Travel,26,13/05/16,Confirmed,6
3,Michamvi  property,09/06/16,2016,Jun,Shoulder Season,NL,19,5,6,0.32,89,142,854,,0,    ,    ,Website,TA/TO,TA/TO,Website,Leopard Travel,20,20/05/16,Confirmed,5
3,Michamvi  property,10/06/16,2016,Jun,Shoulder Season,NL,19,4,5,0.26,81,129,646,,0,    ,    ,Website,TA/TO,TA/TO,Website,Leopard Travel,198,25/11/15,Confirmed,4
3,Michamvi  property,11/06/16,2016,Jun,Shoulder Season,NL,19,4,5,0.26,119,190,952,,0,    ,    ,Website,TA/TO,TA/TO,Website,Leopard Travel,35,07/05/16,Confirmed,4
3,Michamvi  property,12/06/16,2016,Jun,Shoulder Season,NL,19,4,5,0.26,155,248,1240,,0,    ,    ,Website,TA/TO,TA/TO,Website,Leopard Travel,3,09/06/16,Confirmed,4
3,Michamvi  property,13/06/16,2016,Jun,Shoulder Season,NL,19,4,5,0.26,100,160,800,,0,    ,    ,Website,TA/TO,TA/TO,Website,Leopard Travel,80,25/03/16,Confirmed,4
3,Michamvi  property,14/06/16,2016,Jun,Shoulder Season,NL,19,6,7,0.37,72,116,809,,0,    ,    ,Website,TA/TO,Corporate,Website,Leopard Travel,115,20/02/16,Confirmed,6
3,Michamvi  property,15/06/16,2016,Jun,Shoulder Season,NL,19,4,5,0.26,205,328,1640,,0,    ,    ,Website,TA/TO,Corporate,Website,Leopard Travel,2,13/06/16,Confirmed,4
3,Michamvi  property,16/06/16,2016,Jun,Shoulder Season,NL,19,6,7,0.37,122,194,1361,,0,    ,    ,Website,TA/TO,Direct,Website,Leopard Travel,192,07/12/15,Confirmed,6
3,Michamvi  property,17/06/16,2016,Jun,Shoulder Season,NL,19,5,6,0.32,146,234,1402,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,1,16/06/16,Confirmed,5
3,Michamvi  property,18/06/16,2016,Jun,Shoulder Season,NL,19,6,7,0.37,70,112,784,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,190,11/12/15,Confirmed,6
3,Michamvi  property,19/06/16,2016,Jun,Shoulder Season,NL,19,4,5,0.26,74,118,592,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,262,01/10/15,Confirmed,4
3,Michamvi  property,20/06/16,2016,Jun,Shoulder Season,NL,19,4,5,0.26,86,138,688,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,210,23/11/15,Confirmed,4
3,Michamvi  property,21/06/16,2016,Jun,Shoulder Season,NL,19,5,6,0.32,107,171,1024,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,0,21/06/16,Confirmed,5
3,Michamvi  property,22/06/16,2016,Jun,Shoulder Season,NL,19,6,7,0.37,130,208,1456,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,38,15/05/16,Confirmed,6
3,Michamvi  property,23/06/16,2016,Jun,Shoulder Season,NL,19,5,6,0.32,95,152,912,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,3,20/06/16,Confirmed,5
3,Michamvi  property,24/06/16,2016,Jun,Shoulder Season,NL,19,5,6,0.32,95,152,912,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,320,09/08/15,Confirmed,5
3,Michamvi  property,25/06/16,2016,Jun,Shoulder Season,NL,19,4,5,0.26,96,154,770,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,202,06/12/15,Confirmed,4
3,Michamvi  property,26/06/16,2016,Jun,Shoulder Season,NL,19,4,5,0.26,94,150,752,,0,    ,    ,Contracted T.O,TA/TO,OTA,Mount Kaliminjro  Safary,Transient,2,24/06/16,Confirmed,4
3,Michamvi  property,27/06/16,2016,Jun,Shoulder Season,NL,19,5,6,0.32,159,254,1526,,0,    ,    ,Contracted T.O,TA/TO,OTA,Mount Kaliminjro  Safary,Transient,233,07/11/15,Confirmed,5
3,Michamvi  property,28/06/16,2016,Jun,Shoulder Season,NL,19,8,9,0.47,62,99,893,,0,    ,    ,Contracted T.O,TA/TO,OTA,Mount Kaliminjro  Safary,Transient,50,09/05/16,Confirmed,8
3,Michamvi  property,29/06/16,2016,Jun,Shoulder Season,NL,19,5,6,0.32,90,144,864,,0,    ,    ,Contracted T.O,TA/TO,OTA,Eco&Cultuer,Transient,5,24/06/16,Confirmed,5
3,Michamvi  property,30/06/16,2016,Jun,Shoulder Season,NL,19,5,6,0.32,70,112,672,,0,    ,    ,Contracted T.O,TA/TO,OTA,Eco&Cultuer,Transient,190,23/12/15,Confirmed,5
3,Michamvi  property,01/06/17,2017,Jun,Shoulder Season,FR,19,6,7,0.37,72,116,809,,0,    ,    ,Contracted T.O,TA/TO,OTA,Escape TrAVEL,Transient,82,11/03/17,Confirmed,6
3,Michamvi  property,02/06/17,2017,Jun,Shoulder Season,BE,19,7,8,0.42,77,122,979,,0,    ,    ,Contracted T.O,TA/TO,OTA,Escape TrAVEL,Transient,69,25/03/17,Confirmed,7
3,Michamvi  property,03/06/17,2017,Jun,Shoulder Season,SA,19,8,9,0.47,71,114,1022,,0,    ,    ,Contracted T.O,TA/TO,OTA,Good bye ZNZ,Transient,151,03/01/17,Confirmed,8
3,Michamvi  property,04/06/17,2017,Jun,Shoulder Season,EG,19,6,7,0.37,126,202,1411,,0,    ,    ,Contracted T.O,TA/TO,OTA,Good bye ZNZ,Transient,60,05/04/17,Confirmed,6
3,Michamvi  property,05/06/17,2017,Jun,Shoulder Season,NL,19,8,9,0.47,75,120,1080,,0,    ,    ,Contracted T.O,TA/TO,OTA,Concept Reisen,Transient,79,18/03/17,Confirmed,8
3,Michamvi  property,06/06/17,2017,Jun,Shoulder Season,FR,19,7,8,0.42,65,105,838,,0,    ,    ,Contracted T.O,TA/TO,OTA,Concept Reisen,Transient,49,18/04/17,Confirmed,7
3,Michamvi  property,07/06/17,2017,Jun,Shoulder Season,SA,19,8,9,0.47,95,152,1368,,0,    ,    ,Contracted T.O,TA/TO,OTA,Concept Reisen,Transient,6,01/06/17,Confirmed,8
3,Michamvi  property,08/06/17,2017,Jun,Shoulder Season,PL,19,7,8,0.42,83,133,1062,,0,    ,    ,Contracted T.O,TA/TO,OTA,Concept Reisen,Transient,7,01/06/17,Confirmed,7
3,Michamvi  property,09/06/17,2017,Jun,Shoulder Season,RU,19,7,8,0.42,122,196,1567,,0,    ,    ,Contracted T.O,TA/TO,OTA,Concept Reisen,Transient,33,07/05/17,Confirmed,7
3,Michamvi  property,10/06/17,2017,Jun,Shoulder Season,DE,19,6,7,0.37,81,130,907,,0,    ,    ,Contracted T.O,TA/TO,OTA,Concept Reisen,Transient,59,12/04/17,Confirmed,6
3,Michamvi  property,11/06/17,2017,Jun,Shoulder Season,UK,19,6,7,0.37,80,128,896,,0,    ,    ,Contracted T.O,TA/TO,OTA,Leopard Travel,Transient,102,01/03/17,Confirmed,6
3,Michamvi  property,12/06/17,2017,Jun,Shoulder Season,FR,19,6,7,0.37,120,192,1344,,0,    ,    ,Contracted T.O,TA/TO,OTA,Leopard Travel,Transient,53,20/04/17,Confirmed,6
3,Michamvi  property,13/06/17,2017,Jun,Shoulder Season,DE,19,7,8,0.42,60,96,768,,0,    ,    ,Contracted T.O,TA/TO,OTA,Leopard Travel,Transient,40,04/05/17,Confirmed,7
3,Michamvi  property,14/06/17,2017,Jun,Shoulder Season,UK,19,7,8,0.42,145,232,1855,,0,    ,    ,Contracted T.O,TA/TO,OTA,Leopard Travel,Transient,132,02/02/17,Confirmed,7
3,Michamvi  property,15/06/17,2017,Jun,Shoulder Season,FR,19,7,8,0.42,149,238,1907,,0,    ,    ,Contracted T.O,TA/TO,OTA,Leopard Travel,Transient,13,02/06/17,Confirmed,7
